User_ID,Age,Gender,Occupation,Sleep_Hours,Daily_Screen_Hours,Weekend_Screen_Hours,Social_Media_Hours,Caffeine_Cups_Per_Day,Work_Productivity_Score,App_Usage_Count,Exercise_Hours_Per_Week,Daily_Work_Hours,Commute_Hours_Per_Day,Stress_Level,Stressed
SR04043,,Other,Young Professional,8.0,8.0,9.5,1.0,3.0,6.0,54.0,5.0,6.0,1.5,10,1
SR03824,40.0,Male,Young Professional,4.5,7.0,7.5,3.0,2.0,5.0,41.0,4.0,8.0,1.0,10,1
SR04139,31.0,Female,Business Owner,6.5,4.5,8.0,3.5,3.0,,32.0,1.0,9.0,1.0,10,1
SR03819,19.0,Female,Student,8.0,9.5,13.0,2.0,6.0,6.0,39.0,0.0,1.0,0.0,10,1
SR04301,78.0,Female,Retired,6.0,5.0,4.5,4.5,0.0,8.0,29.0,7.0,0.0,0.0,9,0
SR02594,33.0,Male,Young Professional,7.5,8.5,,3.0,3.0,9.0,45.0,1.0,12.0,1.0,10,1
SR04165,28.0,Female,Student,7.0,7.5,10.0,5.5,2.0,,28.0,4.0,10.0,0.5,10,1
SR03032,56.0,Other,Business Owner,4.5,7.5,10.0,2.0,2.0,6.0,33.0,4.0,9.0,1.5,10,1
SR03580,28.0,Non-binary,Business Owner,5.0,8.0,10.0,,,9.0,34.0,4.0,,0.0,10,1
SR02833,27.0,Male,Freelancer,8.0,,9.5,2.5,4.0,1.0,26.0,3.0,8.0,0.0,8,0
SR03473,18.0,Female,Student,7.0,5.5,5.0,3.0,2.0,8.0,54.0,3.0,1.0,0.0,10,1
SR00138,45.0,Female,Student,7.5,6.5,10.0,5.0,0.0,8.0,36.0,3.0,5.0,1.0,10,1
SR02181,54.0,Male,Healthcare Worker,5.5,6.5,12.0,,3.0,6.0,30.0,4.0,14.0,1.5,10,1
SR02129,19.0,Non-binary,Student,6.0,8.0,10.0,1.5,3.0,5.0,34.0,4.0,7.0,0.0,10,1
SR03178,56.0,Female,Teacher,,4.0,6.0,2.5,2.0,9.0,34.0,5.0,11.0,0.5,6,0
SR04368,73.0,m,Freelancer,8.0,6.5,,3.0,2.0,5.0,33.0,7.0,8.0,0.0,9,0
SR04262,27.0,Female,Young Professional,8.0,4.5,6.0,0.5,6.0,5.0,43.0,6.0,,0.5,10,1
SR04345,18.0,Non-binary,Yng Professional,8.5,6.0,6.5,0.5,1.0,7.0,44.0,4.0,9.0,1.5,10,1
SR01332,21.0,Male,Student,5.5,9.0,12.5,1.5,2.0,8.0,44.0,2.0,7.0,1.0,10,1
SR02018,40.0,Male,Retired,8.5,2.5,3.0,1.0,1.0,6.0,3.0,3.0,3.0,0.0,5,0
SR02483,36.0,Male,Business Owner,3.0,9.0,9.5,3.0,3.0,4.0,39.0,3.0,13.0,1.0,10,1
SR01359,36.0,Female,Teacher,4.5,4.5,5.5,1.5,1.0,2.0,29.0,2.0,5.0,1.0,10,1
SR01330,51.0,Female,Retired,8.5,5.5,6.5,1.0,4.0,,28.0,3.0,2.0,0.0,6,0
SR02151,37.0,nonbinary,Young Professional,7.0,11.0,15.0,3.5,0.0,5.0,44.0,6.0,8.0,0.5,10,0
SR02123,41.0,Male,young professional,9.0,8.0,13.5,1.5,2.0,4.0,47.0,0.0,6.0,1.0,10,1
SR03982,34.0,Non-binary,Freelancer,4.5,8.5,9.0,1.0,4.0,1.0,39.0,0.0,7.0,1.0,10,1
SR01253,20.0,Male,Student,5.5,11.0,15.0,3.5,0.0,7.0,45.0,6.0,7.0,1.0,10,1
SR03279,36.0,Male,Freelancer,,7.0,8.0,1.5,3.0,5.0,43.0,0.0,10.0,0.0,10,1
SR03375,34.0,Male,Freelancer,4.5,,6.0,0.5,2.0,5.0,52.0,,8.0,0.5,10,1
SR02815,70.0,Female,Retired,7.5,2.0,,0.0,2.0,7.0,7.0,7.0,0.0,0.5,3,0
SR01849,78.0,Female,Retired,10.0,,4.0,4.0,0.0,10.0,19.0,1.0,4.0,0.0,1,0
SR03038,21.0,Female,Young Professional,7.0,4.0,,2.5,1.0,5.0,17.0,,10.0,0.0,6,0
SR00389,59.0,  Male ,Business Owner,7.5,9.5,,1.5,6.0,5.0,40.0,6.0,12.0,1.0,10,1
SR00236,,Female,Student,8.5,7.5,9.0,4.0,2.0,4.0,25.0,8.0,8.0,0.5,10,0
SR01078,58.0,Female,Business Owner,4.5,9.0,11.0,3.5,3.0,6.0,27.0,0.0,11.0,1.0,10,0
SR01985,27.0,Female,Teacher,9.0,7.0,7.5,1.5,4.0,8.0,3.0,5.0,6.0,1.0,2,0
SR04364,33.0,Other,Retired,9.5,4.0,7.5,1.5,2.0,9.0,15.0,8.0,0.0,0.0,0,0
SR03963,35.0,Female,Teacher,6.5,2.0,3.5,5.0,4.0,8.0,,1.0,11.0,0.5,7,0
SR00771,27.0,Male,Teacher,6.0,5.5,,0.0,3.0,6.0,23.0,4.0,,0.0,7,0
SR02166,26.0,Female,Freelancer,8.5,5.5,8.5,1.0,2.0,5.0,60.0,3.0,8.0,0.5,10,1
SR00674,27.0,Male,Young Professional,6.5,7.0,8.5,3.5,0.0,,43.0,2.0,12.0,1.5,10,1
SR00250,,Other,Student,6.0,9.5,11.5,5.5,1.0,9.0,23.0,1.0,2.0,0.0,10,1
SR01575,51.0,female,Business Owner,5.5,5.5,6.5,4.5,6.0,6.0,37.0,0.0,11.0,1.5,10,1
SR03420,39.0,Other,Teacher,6.0,8.0,10.0,5.0,3.0,2.0,20.0,1.0,5.0,0.5,10,1
SR02082,27.0,Female,Young Professional,7.5,1.5,1.5,,5.0,5.0,61.0,3.0,16.0,0.5,10,0
SR01824,28.0,Male,Healthcare Worker,7.0,4.5,4.0,1.0,2.0,5.0,25.0,6.0,12.0,1.5,7,1
SR00717,33.0,Female,Freelancer,7.0,8.0,8.0,3.0,3.0,7.0,42.0,6.0,7.0,0.0,10,1
SR04669,27.0,Male,Business Owner,5.5,9.5,14.5,4.5,4.0,4.0,49.0,1.0,,1.0,10,1
SR02049,64.0,Male,Business Owner,6.0,11.5,15.0,1.0,0.0,8.0,32.0,4.0,13.0,1.0,10,1
SR04179,32.0,Female,Healthcare Worker,5.0,6.0,6.0,1.5,2.0,6.0,34.0,8.0,8.0,1.0,10,1
SR02725,27.0,Female,Healthcare Worker,9.0,5.0,9.0,2.5,,5.0,6.0,2.0,9.0,0.5,6,0
SR04522,41.0,Female,Retired,-2.0,6.5,,4.5,0.0,7.0,3.0,7.0,0.0,0.0,5,0
SR01461,18.0,Non-binary,Student,7.5,7.5,9.0,1.5,1.0,10.0,41.0,,1.0,0.0,10,1
SR01669,18.0,  Female ,Healthcare Worker,7.0,7.5,9.5,1.0,4.0,5.0,11.0,3.0,10.0,0.5,7,0
SR02757,54.0,Male,Business Owner,6.0,5.5,8.0,,3.0,7.0,32.0,2.0,14.0,0.5,10,1
SR02001,59.0,Female,Retired,8.0,,5.0,2.0,1.0,4.0,3.0,4.0,4.0,0.0,2,0
SR00405,29.0,Female,Young Professional,6.0,6.5,,3.5,4.0,7.0,25.0,3.0,7.0,1.0,10,1
SR00385,49.0,Male,Young Professional,8.0,8.0,9.5,2.5,0.0,7.0,21.0,2.0,13.0,0.5,10,1
SR04536,20.0,Non-binary,Student,5.5,6.0,7.5,0.5,0.0,5.0,17.0,4.0,8.0,0.5,8,0
SR02153,29.0,Non-binary,Freelancer,7.5,7.0,9.5,4.5,5.0,6.0,41.0,,8.0,,10,1
SR01634,28.0,Female,Young Professional,6.0,4.0,6.0,0.5,3.0,7.0,39.0,2.0,8.0,0.5,10,0
SR04587,33.0,Other,Healthcare Worker,4.5,6.0,6.0,4.0,0.0,9.0,43.0,2.0,12.0,0.0,10,1
SR03926,22.0,  other ,Teacher,6.0,6.5,8.0,3.5,4.0,10.0,10.0,5.0,12.0,0.5,10,1
SR04159,41.0,Female,Freelancer,0.5,6.0,7.5,4.5,4.0,8.0,51.0,0.0,10.0,0.0,10,1
SR00224,68.0,woman,Retired,8.5,5.0,6.5,1.0,0.0,8.0,23.0,7.0,4.0,1.0,0,0
SR02194,27.0,Other,Healthcare Worker,5.5,2.5,3.5,1.0,4.0,5.0,42.0,2.0,13.0,0.0,10,1
SR03137,18.0,Female,Student,8.0,5.0,8.5,3.5,0.0,5.0,33.0,2.0,0.0,1.0,10,1
SR01825,20.0,Other,Student,7.5,10.0,12.0,4.5,3.0,4.0,32.0,4.0,5.0,1.0,10,1
SR04601,21.0,Female,Student,5.5,6.5,10.5,2.0,2.0,3.0,45.0,4.0,8.0,0.5,10,1
SR00798,21.0,Female,Student,6.0,8.5,12.5,2.0,2.0,8.0,52.0,4.0,8.0,0.5,10,1
SR02872,20.0,Male,Student,7.0,7.5,10.0,3.5,0.0,,31.0,0.0,2.0,0.5,10,1
SR00010,40.0,Male,Teacher,7.5,6.5,6.5,0.0,3.0,6.0,37.0,2.0,4.0,,10,1
SR01945,36.0,Female,Business Owner,6.0,7.0,8.0,6.0,2.0,6.0,39.0,0.0,10.0,0.5,10,1
SR01839,43.0,Male,business owner,9.0,10.0,13.0,1.5,1.0,5.0,24.0,0.0,11.0,0.5,10,1
SR00256,29.0,Female,Healthcare Worker,4.5,8.0,12.0,2.0,,7.0,20.0,4.0,10.0,1.0,10,1
SR04509,30.0,Male,Student,4.5,8.0,13.5,1.0,3.0,3.0,25.0,0.0,4.0,0.0,10,1
SR01582,23.0,Female,Student,7.0,5.5,8.5,4.0,2.0,6.0,55.0,3.0,7.0,0.5,10,1
SR02957,75.0,Male,Retired,7.5,2.5,2.0,0.0,2.0,10.0,3.0,4.0,2.0,0.5,3,0
SR00925,,Female,Student,6.0,6.5,8.0,5.5,2.0,4.0,40.0,4.0,4.0,0.5,10,0
SR04430,,Non-binary,Young Professional,5.5,1.5,1.0,4.5,2.0,5.0,40.0,6.0,8.0,1.5,10,1
SR02509,36.0,Male,Business Owner,6.5,4.5,7.0,2.5,2.0,8.0,25.0,3.0,12.0,0.5,7,0
SR03776,25.0,Male,Young Professional,8.0,4.0,4.0,5.0,1.0,6.0,54.0,3.0,9.0,2.5,10,1
SR04137,32.0,Non-binary,Freelancer,8.5,8.0,11.5,4.5,0.0,6.0,38.0,3.0,10.0,0.0,10,1
SR02780,49.0,Male,Freelancer,8.0,11.0,15.0,0.0,3.0,6.0,51.0,,7.0,0.0,10,1
SR00540,51.0,Male,retired,8.0,3.0,2.0,3.5,0.0,7.0,,5.0,2.0,0.5,1,0
SR02746,74.0,Male,Retired,8.5,5.0,7.0,1.5,2.0,8.0,24.0,7.0,0.0,0.5,0,0
SR04499,26.0,Female,Student,6.5,9.5,13.5,2.5,1.0,5.0,41.0,0.0,6.0,1.5,10,1
SR04572,74.0,Male,Freelancer,6.5,9.0,12.0,2.5,2.0,7.0,34.0,3.0,7.0,0.0,10,1
SR01146,78.0,Male,Business Owner,5.0,8.5,11.5,3.0,6.0,10.0,41.0,1.0,15.0,,10,1
SR00668,26.0,Male,Freelancer,8.0,9.0,12.5,3.0,5.0,7.0,53.0,3.0,6.0,0.5,10,0
SR03020,18.0,Female,Student,6.5,4.5,7.5,3.5,5.0,7.0,25.0,4.0,5.0,0.5,7,0
SR00358,57.0,Male,Teacher,4.5,1.0,1.0,5.0,3.0,9.0,42.0,3.0,,0.0,10,0
SR02832,,Male,Healthcare Worker,6.5,3.5,,2.0,2.0,5.0,28.0,4.0,10.0,1.5,6,0
SR02784,21.0,Female,Student,8.0,7.5,10.0,8.5,3.0,4.0,56.0,1.0,4.0,0.0,10,1
SR01354,77.0,Male,Retired,8.5,1.0,1.0,2.5,0.0,6.0,29.0,1.0,3.0,0.0,8,0
SR00471,36.0,Male,Teacher,6.0,2.5,3.5,0.0,2.0,6.0,37.0,3.0,11.0,0.0,10,1
SR02704,,Non-binary,Freelancer,6.0,9.5,,2.0,2.0,3.0,40.0,4.0,,0.0,10,1
SR03331,20.0,Female,Student,7.0,9.0,11.0,4.0,1.0,8.0,47.0,3.0,3.0,0.0,10,1
SR03638,20.0,Male,Teacher,5.5,5.0,6.0,0.0,1.0,9.0,47.0,1.0,9.0,1.5,10,1
SR01397,21.0,Male,Student,6.5,6.5,8.5,4.0,0.0,7.0,33.0,4.0,5.0,0.5,10,1
SR03585,22.0,Male,Student,6.0,6.0,8.0,4.0,1.0,,48.0,0.0,4.0,0.5,10,1
SR04487,67.0,Male,Retired,7.5,2.0,,1.5,2.0,6.0,9.0,3.0,0.0,0.0,4,0
SR03377,38.0,Woman,Young Professional,9.5,5.5,5.5,6.0,2.0,7.0,35.0,3.0,9.0,1.0,10,1
SR01257,76.0,Female,Retired,8.0,7.5,10.5,1.0,2.0,7.0,14.0,5.0,2.0,0.0,2,0
SR03513,38.0,Female,Young Professional,7.0,5.0,5.5,1.5,2.0,6.0,38.0,6.0,9.0,0.0,10,1
SR01251,28.0,Non-binary,Freelancer,3.5,6.5,8.5,3.0,1.0,4.0,41.0,4.0,7.0,0.0,10,1
SR04808,61.0,Female,Business Owner,5.5,8.0,12.0,3.0,,5.0,18.0,5.0,12.0,0.0,10,1
SR04299,36.0,Female,Business Owner,5.5,3.5,5.5,3.0,3.0,9.0,28.0,1.0,8.0,0.5,10,1
SR03285,28.0,Male,Business Owner,6.5,6.5,8.5,,2.0,6.0,6.0,3.0,12.0,0.5,10,1
SR02934,26.0,Other,Business Owner,4.0,3.5,4.5,3.5,0.0,,40.0,0.0,12.0,1.0,10,1
SR04176,24.0,Man,Business Owner,6.5,6.0,7.5,2.5,-1.0,5.0,26.0,6.0,13.0,0.0,9,0
SR01853,,Other,Student,6.5,6.0,5.5,4.0,3.0,7.0,42.0,4.0,4.0,0.0,10,1
SR04870,47.0,Male,Teacher,6.5,5.5,7.0,3.5,0.0,7.0,,4.0,8.0,1.0,7,0
SR02106,77.0,Male,Business Owner,6.5,10.5,13.0,0.0,2.0,9.0,46.0,0.0,9.0,0.5,10,1
SR00134,37.0,Man,Freelancer,6.0,4.0,3.0,3.5,2.0,7.0,49.0,3.0,,0.5,10,1
SR00929,52.0,Male,Teacher,5.0,3.0,4.0,5.0,,5.0,17.0,4.0,7.0,0.5,10,1
SR00824,44.0,Male,Business Owner,,,13.5,3.0,4.0,6.0,50.0,4.0,11.0,0.0,10,1
SR04544,33.0,Female,Teacher,5.5,4.0,5.5,2.0,0.0,9.0,25.0,7.0,7.0,1.0,8,0
SR01532,32.0,Male,Business Owner,7.0,7.5,8.0,1.0,4.0,6.0,12.0,5.0,9.0,0.5,8,0
SR01215,20.0,Non-binary,Studdent,5.0,8.5,11.0,3.5,3.0,6.0,52.0,6.0,1.0,1.0,10,1
SR00505,53.0,Female,Teacher,7.5,6.5,9.5,3.0,1.0,9.0,24.0,1.0,4.0,0.5,9,0
SR04286,22.0,Male,Student,4.5,3.5,4.0,4.5,0.0,8.0,42.0,2.0,5.0,1.0,10,1
SR01997,35.0,Male,Young Professional,6.5,7.5,11.0,4.5,5.0,5.0,,4.0,9.0,1.5,10,1
SR03073,33.0,Other,Teacher,6.5,6.0,5.5,4.0,0.0,6.0,50.0,5.0,8.0,1.0,10,1
SR01959,18.0,Male,Young Professional,8.0,7.0,7.0,3.5,3.0,6.0,43.0,1.0,9.0,0.5,10,1
SR01385,81.0,Male,Retired,6.5,1.0,3.0,3.0,2.0,6.0,15.0,5.0,4.0,0.0,6,0
SR00895,37.0,MALE,Teacher,5.0,7.5,11.5,1.0,4.0,7.0,35.0,,8.0,0.0,10,1
SR00456,43.0,Male,Retired,8.0,6.5,8.5,0.0,1.0,10.0,33.0,3.0,4.0,1.0,7,0
SR04880,34.0,Female,Young Professional,7.0,4.5,5.0,1.0,4.0,6.0,30.0,0.0,10.0,0.0,8,0
SR03710,77.0,Male,Retired,,1.0,1.5,0.5,,10.0,22.0,0.0,4.0,0.0,4,0
SR04619,,Female,Teacher,6.0,5.5,8.0,2.5,0.0,7.0,33.0,,11.0,1.5,10,1
SR04269,30.0,MALE,Young Professional,7.0,7.0,,0.0,4.0,6.0,46.0,3.0,10.0,1.0,10,1
SR03523,28.0,Male,Young Professional,10.0,6.5,9.0,3.5,4.0,5.0,40.0,3.0,11.0,1.5,10,1
SR04135,20.0,Female,Student,6.5,6.0,8.5,0.5,1.0,8.0,47.0,,3.0,,10,1
SR03603,55.0,Male,Retired,10.0,2.5,3.5,1.0,3.0,,,3.0,2.0,0.5,2,1
SR00714,28.0,Female,Business Owner,4.0,8.5,9.5,1.0,2.0,2.0,42.0,2.0,10.0,1.0,10,1
SR04187,40.0,Male,Teacher,7.5,4.0,4.5,0.0,3.0,10.0,39.0,7.0,3.0,0.5,10,1
SR02215,23.0,Male,Student,7.0,6.5,,1.0,1.0,3.0,55.0,3.0,3.0,0.5,10,1
SR02924,28.0,Non-binary,young professional,,6.0,7.5,5.5,3.0,6.0,33.0,5.0,10.0,2.5,10,1
SR01811,28.0,Male,Yng Professional,9.0,3.5,5.0,0.5,1.0,7.0,23.0,1.0,7.0,0.5,6,0
SR03487,28.0,Non-binary,Business Owner,7.5,7.0,,0.5,4.0,2.0,46.0,0.0,8.0,1.5,10,1
SR03142,0.0,Male,TEACHER,6.5,7.0,7.5,1.5,2.0,8.0,18.0,0.0,8.0,0.5,6,0
SR01828,37.0,Male,Student,5.0,6.5,9.0,4.5,2.0,4.0,34.0,4.0,4.0,1.0,10,1
SR01156,72.0,Male,Retired,8.0,5.5,8.0,1.5,,6.0,11.0,1.0,1.0,0.0,6,0
SR01325,21.0,Female,Student,8.0,6.0,7.0,1.5,2.0,7.0,45.0,2.0,7.0,0.5,10,1
SR04313,20.0,Female,Student,5.5,4.5,4.5,2.0,1.0,3.0,31.0,2.0,9.0,0.5,10,1
SR00511,59.0,Non-binary,Business Owner,6.0,7.5,10.5,1.0,4.0,3.0,32.0,3.0,11.0,0.5,10,1
SR01681,51.0,male,Business Owner,4.5,7.0,9.5,3.5,,3.0,65.0,0.0,14.0,0.5,10,1
SR00500,19.0,Other,Student,6.0,4.5,5.0,5.5,1.0,5.0,43.0,0.0,4.0,0.0,10,1
SR04537,19.0,Other,Student,6.0,8.5,11.0,3.0,1.0,6.0,30.0,,4.0,1.0,10,1
SR01857,54.0,Female,TEACHER,7.5,,6.0,2.5,2.0,8.0,3.0,6.0,7.0,1.0,3,0
SR01389,41.0,Non-binary,Teacher,7.0,8.5,11.5,3.0,3.0,7.0,31.0,0.0,9.0,0.5,10,1
SR03720,57.0,Male,Retired,8.5,2.0,1.5,1.0,4.0,5.0,31.0,7.0,2.0,0.0,4,0
SR02387,38.0,Male,Business Owner,8.5,5.0,7.5,4.5,5.0,,32.0,2.0,15.0,,10,1
SR03237,25.0,Female,Young Professional,5.5,4.5,7.5,2.0,3.0,5.0,30.0,7.0,9.0,1.0,10,1
SR01541,27.0,Female,Young Professional,7.0,5.5,9.0,0.5,6.0,5.0,40.0,5.0,12.0,0.0,10,1
SR01218,37.0,Male,Business Owner,6.5,5.0,8.0,3.0,1.0,7.0,32.0,2.0,16.0,0.5,10,1
SR02682,45.0,Male,Young Professional,4.5,3.5,3.0,5.0,3.0,8.0,12.0,3.0,6.0,1.5,10,1
SR02994,80.0,Male,Retired,9.5,4.5,5.5,2.0,0.0,9.0,3.0,2.0,3.0,0.0,4,0
SR01192,48.0,Non-binary,Teacher,8.5,6.0,10.0,4.0,2.0,9.0,5.0,3.0,2.0,0.5,8,0
SR01543,30.0,Female,Student,6.5,6.5,8.5,2.5,3.0,5.0,32.0,0.0,5.0,0.5,10,1
SR03302,76.0,Non-binary,Freelancer,4.0,2.5,2.5,4.0,2.0,3.0,38.0,4.0,,1.0,10,1
SR03325,26.0,Non-binary,Business Owner,5.5,7.0,10.0,3.5,5.0,6.0,27.0,3.0,10.0,1.0,10,1
SR02540,21.0,  Female ,Student,10.0,4.0,5.0,3.5,3.0,6.0,53.0,2.0,2.0,0.0,10,1
SR00954,200.0,Male,Retired,6.0,4.5,5.0,0.0,1.0,6.0,10.0,2.0,0.0,0.0,6,0
SR04331,19.0,Male,freelancer,6.0,5.0,6.0,3.5,4.0,3.0,45.0,0.0,8.0,1.0,10,1
SR00733,81.0,Male,Retired,,3.0,2.5,5.0,2.0,7.0,5.0,3.0,1.0,0.0,6,0
SR01157,22.0,MALE,Young Professional,6.0,7.5,8.5,4.5,3.0,5.0,40.0,0.0,12.0,0.5,10,1
SR03295,37.0,Non-binary,Freelancer,7.0,8.0,11.5,3.0,3.0,,48.0,4.0,9.0,1.0,10,1
SR02983,18.0,Female,Young Professional,7.0,2.0,2.5,,2.0,8.0,42.0,1.0,11.0,0.5,10,1
SR02157,63.0,Female,Retired,4.5,1.0,,2.0,0.0,6.0,5.0,4.0,0.0,0.0,10,1
SR01063,79.0,Female,Retired,9.0,1.0,1.0,2.0,0.0,9.0,16.0,5.0,5.0,0.0,0,0
SR02617,19.0,Female,Young Professional,7.0,5.0,6.5,5.5,5.0,,56.0,2.0,,1.0,10,1
SR01168,20.0,Non-binary,Student,9.0,6.5,6.0,4.5,4.0,,50.0,5.0,8.0,1.0,10,1
SR03223,18.0,Female,Student,6.5,11.5,15.0,2.0,3.0,8.0,46.0,0.0,,1.0,10,1
SR03637,58.0,Female,Retired,10.0,1.0,1.0,,2.0,8.0,28.0,4.0,6.0,0.5,0,0
SR02939,44.0,Female,Healthcare Worker,7.0,3.5,3.5,0.0,2.0,7.0,44.0,0.0,9.0,1.5,10,1
SR04492,21.0,Female,Student,7.5,11.5,15.0,1.5,1.0,7.0,38.0,4.0,5.0,0.5,10,1
SR03141,,Male,Student,6.5,7.5,10.0,2.5,1.0,4.0,49.0,5.0,8.0,1.5,10,1
SR00144,24.0,  Male ,Freelancer,5.5,7.5,10.0,2.5,4.0,2.0,17.0,1.0,9.0,0.5,10,1
SR03578,71.0,Female,Business Owner,4.5,4.0,4.0,1.0,3.0,7.0,48.0,2.0,8.0,1.0,10,1
SR02783,51.0,Male,Freelancer,7.0,7.0,11.0,3.5,2.0,5.0,48.0,4.0,8.0,,10,1
SR00718,0.0,Female,Young Professional,8.0,6.0,8.5,1.0,2.0,5.0,29.0,2.0,8.0,0.5,8,0
SR01820,19.0,Male,Student,5.5,5.5,11.0,3.0,3.0,7.0,26.0,4.0,6.0,0.0,9,1
SR02503,40.0,Female,Freelancer,6.5,11.5,15.0,1.0,1.0,6.0,,6.0,10.0,0.0,10,1
SR04361,200.0,Other,Business Owner,4.5,8.5,12.0,5.0,1.0,5.0,30.0,2.0,12.0,0.0,10,1
SR04172,20.0,Female,Student,7.0,7.5,9.5,3.5,1.0,4.0,48.0,2.0,2.0,0.0,10,1
SR00396,36.0,Female,Young Professional,8.0,4.5,5.5,2.0,2.0,6.0,43.0,3.0,6.0,0.5,10,1
SR04837,50.0,f,Business Owner,4.5,7.0,9.5,4.0,2.0,4.0,,0.0,9.0,1.0,10,1
SR04493,27.0,Non-binary,Young Professional,6.5,4.0,7.5,0.0,0.0,5.0,38.0,3.0,9.0,1.0,10,1
SR01366,28.0,Non-binary,Business Owner,6.5,7.0,9.0,3.0,6.0,6.0,,6.0,12.0,0.5,10,1
SR04559,57.0,Male,Young Professional,5.5,4.5,5.5,,0.0,5.0,26.0,4.0,8.0,1.0,10,0
SR00596,70.0,Non-binary,Retired,7.5,1.0,1.0,1.5,3.0,7.0,12.0,,3.0,0.5,7,0
SR03953,75.0,Other,Business Owner,4.0,9.5,,2.5,4.0,8.0,52.0,3.0,12.0,0.5,10,1
SR02915,,Other,Young Professional,6.5,6.0,6.5,3.5,6.0,8.0,24.0,1.0,12.0,1.0,10,1
SR02327,21.0,Male,Student,,6.0,7.5,1.0,3.0,3.0,25.0,0.0,0.0,1.5,6,0
SR03767,20.0,Male,Student,8.0,4.5,6.0,5.5,4.0,3.0,32.0,3.0,6.0,1.5,10,1
SR03441,25.0,Male,Healthcare Worker,4.5,2.0,3.5,3.5,,8.0,34.0,0.0,10.0,1.0,10,1
SR03852,0.0,Non-binary,Studdent,8.0,8.0,10.5,3.0,1.0,2.0,31.0,5.0,5.0,0.0,10,1
SR04133,67.0,Male,Retired,,5.0,6.0,1.5,3.0,10.0,26.0,8.0,4.0,0.5,0,0
SR04592,32.0,Female,Young Professional,5.0,6.0,7.0,4.0,0.0,7.0,29.0,3.0,9.0,2.0,10,1
SR02144,42.0,  Male ,Retired,6.5,6.0,8.5,3.0,2.0,9.0,7.0,3.0,6.0,0.5,7,0
SR01572,41.0,Male,Young Professional,4.5,8.5,11.5,4.5,3.0,7.0,21.0,3.0,8.0,0.5,10,1
SR04080,50.0,Male,Business Owner,9.5,7.0,7.5,0.0,3.0,7.0,45.0,2.0,11.0,0.5,10,1
SR01123,52.0,Male,Business Owner,7.0,7.0,8.5,4.0,5.0,6.0,35.0,7.0,12.0,1.5,10,1
SR02787,20.0,Non-binary,Student,6.5,7.0,9.5,4.5,,8.0,47.0,0.0,6.0,0.5,10,1
SR02968,29.0,Male,Business Owner,4.5,8.5,9.0,2.5,4.0,7.0,38.0,1.0,,1.5,10,1
SR02505,23.0,Female,Student,4.5,,6.5,6.5,3.0,3.0,41.0,3.0,7.0,0.5,10,1
SR03466,,Female,Freelancer,,5.5,6.0,4.0,3.0,6.0,18.0,0.0,10.0,0.0,8,0
SR00676,21.0,Male,Student,7.0,4.5,7.5,4.0,4.0,,44.0,6.0,2.0,0.5,10,1
SR02809,55.0,Male,Freelancer,,8.5,13.5,3.5,1.0,1.0,44.0,,6.0,0.0,10,1
SR03349,21.0,Male,Freelancer,6.5,6.5,7.0,3.5,2.0,6.0,38.0,0.0,5.0,0.5,10,1
SR00729,,Female,Student,6.5,7.0,9.0,1.0,4.0,5.0,40.0,3.0,6.0,0.5,10,0
SR00413,18.0,Male,Student,8.5,9.0,12.5,3.5,3.0,6.0,,5.0,7.0,1.5,10,1
SR03147,75.0,Male,Retired,9.0,3.0,2.0,2.0,0.0,6.0,13.0,4.0,5.0,0.5,1,0
SR01517,21.0,Other,Student,5.5,6.0,7.5,4.0,2.0,,46.0,1.0,4.0,1.5,10,1
SR00826,36.0,Non-binary,Business Owner,4.0,9.0,9.5,1.5,5.0,5.0,,0.0,7.0,0.0,10,0
SR03268,26.0,Female,Young Professional,6.5,7.5,9.5,0.5,4.0,6.0,44.0,0.0,11.0,1.0,10,1
SR03975,40.0,Male,Business Owner,6.5,4.0,4.5,4.5,3.0,,40.0,3.0,12.0,1.0,10,1
SR00617,53.0,Female,Retired,8.0,8.0,10.5,2.0,1.0,6.0,19.0,0.0,0.0,0.5,8,0
SR00115,20.0,Non-binary,Student,6.0,,13.5,6.0,1.0,1.0,58.0,,7.0,0.0,10,1
SR00418,18.0,Male,Student,5.0,4.0,4.0,2.0,,7.0,46.0,5.0,3.0,0.0,10,1
SR03070,28.0,Other,Business Owner,8.0,3.5,4.0,1.0,4.0,4.0,44.0,,11.0,0.0,10,1
SR01626,64.0,Female,Young Professional,,9.0,11.0,0.0,3.0,5.0,26.0,2.0,7.0,1.0,10,0
SR04951,19.0,Male,Student,7.0,5.5,7.5,4.0,1.0,7.0,9.0,2.0,1.0,0.0,9,1
SR04186,27.0,  Female ,Young Professional,5.5,1.5,2.0,4.0,5.0,5.0,42.0,7.0,5.0,1.0,10,1
SR02897,71.0,  Female ,Retired,7.0,2.0,3.5,3.0,0.0,5.0,6.0,6.0,5.0,0.0,4,0
SR04672,39.0,Non-binary,Teacher,6.5,4.0,5.0,0.0,2.0,8.0,22.0,3.0,1.0,0.5,5,0
SR02083,21.0,Male,Student,,5.0,,4.5,4.0,8.0,44.0,1.0,8.0,0.0,10,1
SR00754,42.0,Male,business owner,4.5,4.5,,2.5,3.0,6.0,34.0,3.0,15.0,0.5,10,0
SR02547,19.0,female,Student,5.0,10.5,14.0,4.0,3.0,8.0,46.0,0.0,,0.5,10,0
